facility,町丁目名,CITY_NAME_from_master,S_NAME_from_master,人数
医療法人財団　緑秀会　田無病院,越谷市千間台西一丁目,越谷市,千間台西一丁目,46.0
医療法人財団　荻窪病院,あきる野市二宮,あきる野市,二宮,40.0
医療法人財団　荻窪病院,さいたま市北区宮原町一丁目,さいたま市,北区宮原町一丁目,40.0
医療法人財団　荻窪病院,さいたま市北区宮原町四丁目,さいたま市,北区宮原町四丁目,87.0
医療法人財団　荻窪病院,さいたま市南区太田窪二丁目,さいたま市,南区太田窪二丁目,112.0
医療法人財団　荻窪病院,さいたま市南区文蔵三丁目,さいたま市,南区文蔵三丁目,50.0
医療法人財団　荻窪病院,さいたま市見沼区大字中川,さいたま市,見沼区大字中川,40.0
医療法人財団　荻窪病院,その他,,その他,0.0
医療法人財団　荻窪病院,世田谷区上北沢一丁目,世田谷区,上北沢一丁目,74.0
医療法人財団　荻窪病院,世田谷区上北沢五丁目,世田谷区,上北沢五丁目,77.0
医療法人財団　荻窪病院,世田谷区上野毛二丁目,世田谷区,上野毛二丁目,124.0
医療法人財団　荻窪病院,世田谷区上馬五丁目,世田谷区,上馬五丁目,96.0
医療法人財団　荻窪病院,世田谷区北烏山一丁目,世田谷区,北烏山一丁目,448.0
医療法人財団　荻窪病院,世田谷区北烏山三丁目,世田谷区,北烏山三丁目,96.0
医療法人財団　荻窪病院,世田谷区南烏山一丁目,世田谷区,南烏山一丁目,55.0
医療法人財団　荻窪病院,世田谷区南烏山二丁目,世田谷区,南烏山二丁目,133.0
医療法人財団　荻窪病院,世田谷区松原五丁目,世田谷区,松原五丁目,125.0
医療法人財団　荻窪病院,世田谷区桜丘五丁目,世田谷区,桜丘五丁目,60.0
医療法人財団　荻窪病院,世田谷区深沢二丁目,世田谷区,深沢二丁目,262.0
医療法人財団　荻窪病院,世田谷区粕谷三丁目,世田谷区,粕谷三丁目,66.0
医療法人財団　荻窪病院,世田谷区給田三丁目,世田谷区,給田三丁目,168.0
医療法人財団　荻窪病院,中央区勝どき六丁目,中央区,勝どき六丁目,121.0
医療法人財団　荻窪病院,中央区日本橋中洲,中央区,日本橋中洲,152.0
医療法人財団　荻窪病院,中野区上高田二丁目,中野区,上高田二丁目,514.0
医療法人財団　荻窪病院,中野区中野一丁目,中野区,中野一丁目,138.0
医療法人財団　荻窪病院,中野区南台四丁目,中野区,南台四丁目,61.0
医療法人財団　荻窪病院,中野区大和町一丁目,中野区,大和町一丁目,64.0
医療法人財団　荻窪病院,中野区大和町二丁目,中野区,大和町二丁目,529.0
医療法人財団　荻窪病院,中野区弥生町五丁目,中野区,弥生町五丁目,97.0
医療法人財団　荻窪病院,中野区新井一丁目,中野区,新井一丁目,45.0
医療法人財団　荻窪病院,中野区新井三丁目,中野区,新井三丁目,64.0
医療法人財団　荻窪病院,中野区本町二丁目,中野区,本町二丁目,66.0
医療法人財団　荻窪病院,中野区本町四丁目,中野区,本町四丁目,56.0
医療法人財団　荻窪病院,中野区松が丘二丁目,中野区,松が丘二丁目,61.0
医療法人財団　荻窪病院,中野区江原町二丁目,中野区,江原町二丁目,60.0
医療法人財団　荻窪病院,中野区江古田三丁目,中野区,江古田三丁目,102.0
医療法人財団　荻窪病院,中野区沼袋一丁目,中野区,沼袋一丁目,50.0
医療法人財団　荻窪病院,中野区若宮一丁目,中野区,若宮一丁目,107.0
医療法人財団　荻窪病院,中野区野方四丁目,中野区,野方四丁目,47.0
医療法人財団　荻窪病院,中野区鷺宮一丁目,中野区,鷺宮一丁目,48.0
医療法人財団　荻窪病院,京都市右京区西京極西京極東町,京都市,右京区西京極西京極東町,19.0
医療法人財団　荻窪病院,入間市豊岡一丁目,入間市,豊岡一丁目,163.0
医療法人財団　荻窪病院,八千代市大和田新田（第２）,八千代市,大和田新田（第２）,38.0
医療法人財団　荻窪病院,八王子市上壱分方町,八王子市,上壱分方町,68.0
医療法人財団　荻窪病院,八王子市上野町,八王子市,上野町,117.0
医療法人財団　荻窪病院,八王子市久保山町二丁目,八王子市,久保山町二丁目,31.0
医療法人財団　荻窪病院,八王子市兵衛二丁目,八王子市,兵衛二丁目,161.0
医療法人財団　荻窪病院,八王子市寺田町,八王子市,寺田町,57.0
医療法人財団　荻窪病院,八王子市川町,八王子市,川町,50.0
医療法人財団　荻窪病院,八王子市散田町四丁目,八王子市,散田町四丁目,24.0
医療法人財団　荻窪病院,八王子市石川町（第１）,八王子市,石川町（第１）,37.0
医療法人財団　荻窪病院,前橋市紅雲町一丁目,前橋市,紅雲町一丁目,49.0
医療法人財団　荻窪病院,北区上十条一丁目,北区,上十条一丁目,63.0
医療法人財団　荻窪病院,北区志茂三丁目,北区,志茂三丁目,65.0
医療法人財団　荻窪病院,北区田端新町一丁目,北区,田端新町一丁目,66.0
医療法人財団　荻窪病院,北区赤羽台四丁目,北区,赤羽台四丁目,31.0
医療法人財団　荻窪病院,北本市下石戸六丁目,北本市,下石戸六丁目,97.0
医療法人財団　荻窪病院,北本市二ツ家一丁目,北本市,二ツ家一丁目,95.0
医療法人財団　荻窪病院,千代田区外神田六丁目,千代田区,外神田六丁目,58.0
医療法人財団　荻窪病院,南さつま市加世田本町,南さつま市,加世田本町,24.0
医療法人財団　荻窪病院,台東区千束三丁目,台東区,千束三丁目,48.0
医療法人財団　荻窪病院,名古屋市中川区荒江町,名古屋市,中川区荒江町,71.0
医療法人財団　荻窪病院,名古屋市西区中小田井五丁目,名古屋市,西区中小田井五丁目,37.0
医療法人財団　荻窪病院,和光市南一丁目,和光市,南一丁目,36.0
医療法人財団　荻窪病院,国分寺市富士本一丁目,国分寺市,富士本一丁目,72.0
医療法人財団　荻窪病院,墨田区業平一丁目,墨田区,業平一丁目,64.0
医療法人財団　荻窪病院,墨田区菊川三丁目,墨田区,菊川三丁目,124.0
医療法人財団　荻窪病院,多摩市一ノ宮四丁目,多摩市,一ノ宮四丁目,39.0
医療法人財団　荻窪病院,多摩市永山五丁目,多摩市,永山五丁目,54.0
医療法人財団　荻窪病院,多摩市豊ケ丘六丁目,多摩市,豊ケ丘六丁目,38.0
医療法人財団　荻窪病院,大田区多摩川二丁目,大田区,多摩川二丁目,49.0
医療法人財団　荻窪病院,大田区大森西一丁目,大田区,大森西一丁目,71.0
医療法人財団　荻窪病院,大阪市浪速区日本橋三丁目,大阪市,浪速区日本橋三丁目,58.0
医療法人財団　荻窪病院,富士見市上沢二丁目,富士見市,上沢二丁目,157.0
医療法人財団　荻窪病院,富士見市大字水子,富士見市,大字水子,47.0
医療法人財団　荻窪病院,小平市上水新町一丁目,小平市,上水新町一丁目,186.0
医療法人財団　荻窪病院,小平市中島町,小平市,中島町,45.0
医療法人財団　荻窪病院,小平市小川町一丁目（第３）,小平市,小川町一丁目（第３）,55.0
医療法人財団　荻窪病院,小田原市千代,小田原市,千代,183.0
医療法人財団　荻窪病院,山形市大字長谷堂川原,山形市,大字長谷堂川原,31.0
医療法人財団　荻窪病院,川口市上青木二丁目,川口市,上青木二丁目,107.0
医療法人財団　荻窪病院,川口市並木一丁目,川口市,並木一丁目,45.0
医療法人財団　荻窪病院,川口市大字安行慈林,川口市,大字安行慈林,60.0
医療法人財団　荻窪病院,川口市大字東内野,川口市,大字東内野,52.0
医療法人財団　荻窪病院,川口市大字赤山,川口市,大字赤山,49.0
医療法人財団　荻窪病院,川口市栄町三丁目,川口市,栄町三丁目,22.0
医療法人財団　荻窪病院,川崎市中原区井田杉山町,川崎市,中原区井田杉山町,113.0
医療法人財団　荻窪病院,川崎市多摩区生田六丁目,川崎市,多摩区生田六丁目,107.0
医療法人財団　荻窪病院,川崎市多摩区菅稲田堤三丁目,川崎市,多摩区菅稲田堤三丁目,54.0
医療法人財団　荻窪病院,川崎市宮前区宮前平二丁目,川崎市,宮前区宮前平二丁目,144.0
医療法人財団　荻窪病院,川崎市宮前区東有馬四丁目,川崎市,宮前区東有馬四丁目,57.0
医療法人財団　荻窪病院,川崎市宮前区潮見台,川崎市,宮前区潮見台,69.0
医療法人財団　荻窪病院,川崎市幸区小倉（第２）,川崎市,幸区小倉（第２）,61.0
医療法人財団　荻窪病院,川崎市高津区千年（第２）,川崎市,高津区千年（第２）,42.0
医療法人財団　荻窪病院,川越市南大塚三丁目,川越市,南大塚三丁目,43.0
医療法人財団　荻窪病院,川越市大塚二丁目,川越市,大塚二丁目,44.0
医療法人財団　荻窪病院,川越市新宿町一丁目,川越市,新宿町一丁目,43.0
医療法人財団　荻窪病院,市原市辰巳台東三丁目,市原市,辰巳台東三丁目,560.0
医療法人財団　荻窪病院,市川市塩焼三丁目,市川市,塩焼三丁目,48.0
医療法人財団　荻窪病院,市川市島尻,市川市,島尻,184.0
医療法人財団　荻窪病院,府中市四谷五丁目,府中市,四谷五丁目,30.0
医療法人財団　荻窪病院,府中市清水が丘二丁目,府中市,清水が丘二丁目,45.0
医療法人財団　荻窪病院,志木市上宗岡四丁目,志木市,上宗岡四丁目,39.0
医療法人財団　荻窪病院,志木市本町六丁目,志木市,本町六丁目,103.0
医療法人財団　荻窪病院,愛甲郡愛川町半原,愛甲郡愛川町,半原,35.0
医療法人財団　荻窪病院,戸田市大字新曽小玉，柳原,戸田市,大字新曽小玉，柳原,36.0
医療法人財団　荻窪病院,戸田市大字新曽芦原,戸田市,大字新曽芦原,77.0
医療法人財団　荻窪病院,戸田市本町一丁目,戸田市,本町一丁目,55.0
医療法人財団　荻窪病院,所沢市大字下安松,所沢市,大字下安松,38.0
医療法人財団　荻窪病院,所沢市大字北秋津,所沢市,大字北秋津,37.0
医療法人財団　荻窪病院,所沢市大字山口（第２）,所沢市,大字山口（第２）,72.0
医療法人財団　荻窪病院,所沢市大字本郷,所沢市,大字本郷,35.0
医療法人財団　荻窪病院,所沢市大字荒幡,所沢市,大字荒幡,41.0
医療法人財団　荻窪病院,所沢市東所沢三丁目,所沢市,東所沢三丁目,34.0
医療法人財団　荻窪病院,所沢市美原町三丁目,所沢市,美原町三丁目,46.0
医療法人財団　荻窪病院,所沢市西所沢二丁目,所沢市,西所沢二丁目,37.0
医療法人財団　荻窪病院,文京区本郷四丁目,文京区,本郷四丁目,82.0
医療法人財団　荻窪病院,文京区本駒込三丁目,文京区,本駒込三丁目,50.0
医療法人財団　荻窪病院,新宿区上落合一丁目,新宿区,上落合一丁目,87.0
医療法人財団　荻窪病院,新宿区中落合四丁目,新宿区,中落合四丁目,80.0
医療法人財団　荻窪病院,新宿区大久保三丁目,新宿区,大久保三丁目,79.0
医療法人財団　荻窪病院,新宿区戸山二丁目,新宿区,戸山二丁目,42.0
医療法人財団　荻窪病院,新宿区西落合三丁目,新宿区,西落合三丁目,54.0
医療法人財団　荻窪病院,新島村本村五丁目,新島村,本村五丁目,180.0
医療法人財団　荻窪病院,新座市栄五丁目,新座市,栄五丁目,256.0
医療法人財団　荻窪病院,新座市栗原四丁目,新座市,栗原四丁目,31.0
医療法人財団　荻窪病院,新座市野寺二丁目,新座市,野寺二丁目,90.0
医療法人財団　荻窪病院,新座市野火止八丁目,新座市,野火止八丁目,35.0
医療法人財団　荻窪病院,日野市大字日野,日野市,大字日野,181.0
医療法人財団　荻窪病院,日野市平山六丁目,日野市,平山六丁目,49.0
医療法人財団　荻窪病院,日野市平山四丁目,日野市,平山四丁目,38.0
医療法人財団　荻窪病院,日野市旭が丘二丁目,日野市,旭が丘二丁目,41.0
医療法人財団　荻窪病院,日高市大字高萩,日高市,大字高萩,37.0
医療法人財団　荻窪病院,日高市武蔵台六丁目,日高市,武蔵台六丁目,35.0
医療法人財団　荻窪病院,春日部市梅田一丁目,春日部市,梅田一丁目,32.0
医療法人財団　荻窪病院,昭島市昭和町二丁目,昭島市,昭和町二丁目,96.0
